word,synonym,description
"노이즈 게이트, noise gate",,"잡음을 제거시키는 기능을 하는 효과 장비. 설정된 레벨 이하의 신호를 삭제하고 그 이상의 신호는 통과시키는 기능을 수행한다. 그룹사운드 녹음 시, 전자 기타의 험 노이즈나 많은 이펙트 장비 사용 시 발생하는 잡음을 제거하는 데 사용하며 일반적으로 시스템의 맨 후단에 설치하여 사용하고 있다."
"노출당 지불, 露出當支拂, Pay Per Impression, PPI",,광고 등이 노출되는 빈도만큼 수수료를 지불하는 방식. 방문객이 웹 사이트에 들어오면 그때마다 일정 금액이 누적되는 방법으로 월 방문객의 수가 아주 많을 경우 유용하다.
"노탐, Notice To Airmen, NOTAM",,"항공 시설, 항공 업무, 항공 방식 또는 항공기의 항행상 장애에 관한 사항으로 항공기의 운항 관리자에게 신속하게 통보해야 할 사항으로 되어 있는 통보. 텔레타이프 회선에 의해 배포되는 노탐(노탐 class 1) 및 문서에 의해 배포되는 노탐(노탐 class 2)이 있다."
"노턴 유틸리티, Norton Utilities",,"미국 피터 노턴 컴퓨팅(Peter Norton Computing)사가 개발한 디스크 관리용 유틸리티 프로그램. 디스크의 진단과 복구, 삭제 파일 복구, 디스크 최적화 등의 디스크의 유지, 관리에 대한 다양한 기능을 갖추고 있다."
"노트북 컴퓨터, notebook computer",,"휴대하기 쉽도록 작고 가볍게 만든 컴퓨터. 보통 대학 노트 정도의 크기에 본체의 두께가 50mm, 무게 3.6kg 이하인 것을 말하며, 크기를 줄이기 위해 보통 액정 화면이라고 불리는 초박막 스크린 기술을 채용한다. 2개의 3.5인치(8.89cm) 디스크 구동 장치와 하드 디스크, 전화선을 연결할 수 있는 통신 접속구, 전원이 없는 곳에서도 사용할 수 있도록 충전지 등을 내장하고 있다."
"녹색 가전, 綠色家電, Green Home Appliances",,"사용자의 건강과 환경 문제를 줄인 환경 친화형 가전제품. 녹색 가전에는 부품 재활용성, 분해 용이성, 에너지 절감 등 제품의 설계 단계에서부터 환경적 측면을 고려하여 소비 전력을 획기적으로 줄인 초절전 텔레비전, 무세제 세탁기, 광촉매 플라스마 방식으로 개선해 각종 알레르기 원인 물질을 제거한 공기 정화기 등이 있다."
"녹색 경로, 綠色徑路, green route",,"인터넷 라우팅 정책 분석기관(PAIR)에서 정의된 인터넷 경로 상태 분류의 하나. PAIR(Polcy Analysis of Internet Routing)는 인터넷 서비스 제공자(ISP), 네트워크 운용자, 그리고 최종 사용자가 인터넷 라우팅 및 정책 문제를 점검 수정하기 위해 사용하는 도구를 전문으로 개발하는 기관이다. PAIR에서 정의한 녹색 경로는 IRR에 등록된 경로로, 정책에 따라 운용되고, 경로 서버가 중재하는 경로이다. 이 외에 홍색 경로와 회색 경로가 있는데, 홍색 경로는 IRR에 등록되고 경로 서버가 중재하지만 뷰(view)에는 없는 경로이며, 회색 경로는 경로 서버가 수신은 하지만 중재하지 않는 경로이다."
"녹색 기술, 綠色技術, Green Technology, GT",,"에너지와 자원을 절약하고 효율적으로 사용하여 온실 가스 및 오염 물질의 배출을 최소화하는 기술. 녹색 기술에는 온실 가스 감축 기술, 에너지 이용 효율화 기술, 청정 생산 기술, 청정 에너지 기술, 자원순환 및 친환경 기술(관련 융합 기술 포함) 등을 포함하고 있다. 근거법은 저탄소 녹색성장 기본법이다."
"녹색 뉴딜 사업, 綠色-事業",,"녹색 성장 전략과 고용 창출 정책을 융합한 사업. 저탄소, 친환경, 자원 절약 등 녹색 성장 전략에 고용 창출 정책을 융합한 것으로 친환경, 잠재적 성장 동력 확충, 일자리 창출을 목표로 하고 있다."
"녹색 보안, 綠色保安, Green Security",,"정보 보호를 통해 녹색 성장을 구현하기 위한 방안. 각종 보안 위협을 예방하고, 신속하게 대응하여 에너지 및 자원을 절감하여 녹색 성장을 구현하는 개념이다. 세부 방안으로는 분산 서비스 거부 공격(DDoS)의 신속 대응, 악성 코드 제거, 저전력 암호 이용, 스팸 감축, 클라우드 서비스 등이 있다."
"녹색 성장, 綠色成長, Green Growth",,"환경(Green)과 성장(Growth) 두 가지 가치를 포괄하는 개념으로 새로운 블루오션을 창출하고자 하는 국가 발전 전략. 에너지와 자원을 절약하고 효율적으로 사용하여 기후 변화와 환경 훼손을 줄이고 청정 에너지와 녹색 기술의 연구 개발을 통하여 새로운 성장 동력을 확보하며 새로운 일자리를 창출해 나가는, 경제와 환경이 조화를 이루는 성장을 말한다."
"녹색인증, 綠色認證, Green Certification",,"녹색 기술과 녹색 사업의 인증 기준, 녹색 전문 기업 및 녹색 기술 제품 확인 기준과의 적합성을 증명하는 행위. 에너지와 자원을 절약하고 효율적으로 사용하여 온실가스 및 오염물질 배출을 최소화하는 기술 또는 사업을 정부가 인증해 줌으로써 녹색 분야에 대한 민간투자 활성화를 위한 제도이다. 대상은 온실가스 감축기술, 에너지 이용 효율화 기술, 청정생산기술, 청정에너지 기술, 자원순화 및 친환경 기술 등 사회ㆍ경제활동의 전 과정에 걸쳐 에너지와 자원을 절약하고 효율적으로 사용하여 온실가스 및 오염물질의 배출을 최소화하는 기술이다."
"녹색정보기술, 綠色情報技術, Green Information Technology, Green IT","동의어 : 친환경정보기술, 그린 IT","정보 기술(IT) 전 분야에서 유해 물질 사용을 자제하고 에너지 절감을 통해 친환경 제품과 서비스를 제공하는 개념. 세계 각국에서 시행되고 있는 환경 규제에 능동적으로 대응하고 친환경 신시장을 개척하기 위해 필요한 분야로 글로벌 기업들을 중심으로 연구 개발 및 사업 발굴 움직임이 활발하다. 예를 들어 디스플레이에서 동일 성능을 유지하면서 구동 집적 회로(IC) 수를 줄이는 경우나, 소프트웨어 업계에서 하드웨어의 효율을 높이는 가상화 기술을 활용하거나, 데이터 센터 수를 줄이고 비용을 절감할 수 있는 서비스형 소프트웨어(SaaS)를 확산시켜 나가는 일도 대표적인 녹색정보기술(Green IT) 사례다."
"녹색정보기술 거버넌스, 綠色情報技術-, Green Information Technology Governance, Green IT Governance",동의어 : 그린 IT 거버넌스,"정보기술(IT) 자원을 친환경적으로 바꾸고, IT를 활용하여 녹색 가치 창출을 지원하는 것. 환경 규제 및 탄소 절감과 같은 새로운 그린 환경하에서 조직의 효과를 극대화하고, 새로운 기회 포착과 경쟁 우위를 확보하기 위한 것이다."
"녹색 컴퓨팅, 綠色-, Green Computing",,"친환경, 에너지 절감을 구현하는 컴퓨팅 환경. 기후 변화와 에너지 위기를 극복하기 위한 방안으로 컴퓨터와 관련 주변기기 등을 저 전력 친환경 제품으로 제작하는 것으로, 가상화 기술 및 클라우드 컴퓨팅 시스템 등이 이 방법을 도입한 예라고 할 수 있다."
"녹음 안내 장치, 錄音案內裝置, recorded announcement equipment",,"전자 교환기에서 사용할 메시지를 기억 장치에 녹음해 두었다가 교환기로부터 안내 요구 신호가 있을 때에 이를 재생하여 가입자 회선에 송출하는 장치. 사용하지 않는 국번을 다이얼한 경우나 피호출 가입자 번호가 결번, 또는 착신 거부, 부재자 서비스 중이거나 통화 정지 등, 수용 가입자의 등급에 따라 끼어들기가 수행될 경우, 혹은 시간 통보, 기상 안내 서비스가 실시되는 경우에 쓰인다."
"녹음 편집 방식, 錄音編輯方式, Cut-And-Splice Speech Synthesis, CASSS",,"음성 합성 방식 중 가장 간단한 방식의 하나. 인간이 발성한 단어나 문절(文節), 정형 문장 등을 미리 아날로그 또는 디지털로 녹음하여 데이터나 대규모 집적 회로(LSI) 등에 저장해 두고 합성하고자 하는 언어에 따라 그것들을 연결해서 문장을 만든다. 역 구내의 안내 방송 등에 사용되고 있는 음성 합성은 대부분 이 방식이다."
"논리, 論理, logic",,"①사고와 행동 면에서 타당한 규범과 기준을 취급하는 과학을 말한다. 추론의 형식적 원리에 대한 과학. ②컴퓨터에서의 진리표, 명제의 상호 관계, 개폐 회로 요소의 상호 접속 등에 관한 기초적 원칙과 응용. ③형식상 논리의 수학적 처리로서, 수량이나 관계를 기호로 나타내는 것."
"논리값, 論理-, logical value",,논리형의 데이터가 취할 수 있는 값. 보통은 참과 거짓의 논리값을 취하는 데이터형을 말한다. 논리 데이터형(logic data type)과 같은 의미이다.
"논리 검색, 論理檢索, logical retrieval",,"핵심어, 핵심어의 어간(語幹) 및 부분 집합명과 논리 연산자(AND, OR, NOT 또는 *, ＋, #)들을 조합하여 검색 조건을 표현하고 이 조건에 일치하는 데이터를 출력하는 것."
"논리 게이트, 論理-, logic gate",,"디지털 회로의 기본적인 요소 부문. 대부분 2개의 입력과 하나의 출력으로 되어 있으며, 회로가 처리하는 데이터에 따라 각 단자는 2진수 0 혹은 1 상태가 되며, 0는 0볼트, 1은 +5볼트 정도 전압이 유지된다. 기본적인 논리 게이트에는 AND, OR, XOR, NOT, NAND, NOR, XNOR 등 7가지가 있다."
"논리곱, 論理-, conjunction, logical multiply, logical product, AND",,"논리 연산의 하나. 연합 또는 합접(合接)이라고도 한다. P 및 Q를 2개의 논리 변수로 할 때 표와 같이 정해지는 논리 함수 P∧Q를 ‘P와 Q의 논리곱’이라고 한다. 논리곱은 P∧Q 이외에 P/Q, P&amp;Q, PQ 등으로도 쓰며 P와(and) Q라고 읽는다. 논리곱의 진리값은 표와 같으며, 이것을 연산하는 연산 회로를 논리곱 회로라고 한다."
"논리 기억 장치, 論理記憶裝置, logical memory",,사용자의 관점에서 본 논리적인 프로그램이 차지하는 연속된 기억 장치. 페이지(page)라고 부르는 작은 블록으로 쪼개지고 페이지 테이블이 사용자 페이지를 기억 장치 프레임으로 변환하도록 정의한다.
"논리 기호, 論理記號, logical symbol",,"논리 회로를 도시(圖示)하기 위해 사용되는 기호. 각종 방법이 있는데, 그림과 같은 것이 일반적으로 사용된다."
"논리 다중, 論理多重, Logical Multiplexer, LM",,"물리적인 회선에 대해 논리적인 통신 회선을 논리 채널이라고 하는데, 패킷 교환에서 1개의 물리적인 회선에 의해 복수의 논리 채널을 전송할 수 있는 것. 즉 패킷 교환에 서는 통신 속도나 주소가 다른 복수의 패킷을 한 개의 회선에 보낼 수 있다. 이로 인해 통신망 내의 교환 기간의 통신 회선은 복수의 호(呼), 복수의 가입자에 의해 공유되기 때문에 전송로의 사용 효율을 향상시킬 수 있다. 또 패킷 단말과 패킷 교환 기간의 가입자 회선도 한 개의 회선으로 동시에 복수의 통신 상대방과 통신할 수 있으며, 회선 수가 대폭 삭감될 수 있어 고효율의 데이터 통신이 가능하게 된다."
"논리 단위, 論理單位, logical unit",,"데이터에 관한 것으로서, 한 덩어리로 트랜잭션이나 정보의 단위를 표현하는 문자, 숫자 혹은 필드의 집합."
"논리 대수, 論理代數, algebra of logic, logic algebra",,"여러 가지 조건의 논리적 관계를 논리 기호로 나타내고, 이것을 대수의 계산과 같이 수식적으로 처리하는 것. 이 방법을 개발한 G. Boule의 이름을 따서 불 대수라고도 한다. 언어 의미의 애매성을 피해 추상적 기호를 사용함으로써 기본적 관계를 형식적으로 설정하여 대수와 같이 일정한 법칙에 따라 연산을 하고, 그 결과에 의해 논증(論證)한다. 디지털 기술에서는 이 논리 대수와 대응시켜 설명하는 경우가 많다."
"논리도, 論理圖, logic diagram",,논리 소자 상호 간의 논리적 접속을 표시한 그림. 논리 기호와 보조 표기법을 사용해서 논리 함수를 2치(値) 소자에 의해 실현하는 방법을 나타내는 선도(線圖)이다. 신호의 흐름과 제어 내용을 상세하게 표시하지만 반드시 점과 점 사이의 배선을 상세하게 나타내는 것은 아니다.
"논리 레벨, 論理-, logic level",,"논리 회로에서 2개의 논리값에 대응하는 신호값. 논리 조건(긍정 또는 부정)을 수치로 표시한 것으로 논리 대수에서는 긍정을 1, 부정을 0으로 한다. 한편, 전기 회로에서는 긍정을 일정값 V로, 부정을 0으로 하기도 하고 긍정을 V, 부정을 -V로 하는 방법도 있다."
"논리 메시지, 論理-, logical message",,응용 프로그램이 취급하는 이용자 단말의 기종에 의존하지 않는 논리적인 메시지. 회선상의 전송 블록이 몇 개가 조립되어 하나의 논리 메시지가 된다.
"논리 명령군, 論理命令群, logical instruction set",,"보통 논리곱(AND), 논리합(OR), 배타적 논리합(OR), 비교, 레지스터와 기억 장치에서 이루어지는 데이터의 자리 이동, 보수 명령들을 포함하는 논리 명령들의 모임."
