word,synonym,description
"컴파일러 컴파일러, compiler compiler",,"컴파일러 발생기(compiler generator)와 거의 같은 의미로, 컴파일러를 만드는 프로그램. 처음에는 원시 언어와 목적 언어의 정의를 주면 자동적으로 컴파일러를 생성하는 이상적인 컴파일러 생성계를 뜻하는 용어로 불렀으나, 그 실현이 곤란하기 때문에 실제의 시스템을 컴파일러 기술 시스템, 컴파일러 생성계 또는 부품인 구문 해석 루틴 생성계 등으로 부르게 되었다."
"컴파일러형 베이식, -型-, compiled BASIC",,"베이식(BASIC) 버전의 하나로, 실행 전에 미리 컴파일러에 의해 기계 부호로 번역되는 것. BASIC은 원래의 명령문이 하나씩 번역되어 실행되는 해석형 언어였으나, 컴파일러형 BASIC을 사용하면 좀 더 고속으로 실행될 수 있는 프로그램을 작성할 수 있기 때문에 전문적인 BASIC 프로그래머들이 선호하는 기법이 되었다."
"컴파일러형 언어, -型言語, compiled language",,"명령문이 하나씩 번역되어 실행되는 해석형 언어(interpreted language)와는 달리, 실행 전에 전부 기계 부호(machine code)로 번역되어야 하는 프로그램 언어. 해석형 언어와 비교할 때 실행 속도가 빠르다는 장점이 있다. 포트란, 코볼, PL/1, 알골 60 등이 컴파일러형 언어이다."
"컴파일러형 지식, -型知識, compiled knowledge",,인공 지능에서 컴퓨터에 의해 즉시 처리될 수 있도록 선언적인 지식으로부터 절차적인 지식으로 번역된 것.
"컴파일 시간, -時間, compile time",,"①어떤 프로그램을 컴파일하는 데 소요되는 시간. 컴파일 시간은 프로그램의 크기와 복잡성, 컴파일러(프로그램)의 속도 및 하드웨어의 성능에 따라서 수분의 1초에서 수시간까지 소요된다. 컴파일 기간(compile duration)과 같은 의미이다. ②어떤 프로그램이 컴파일되고 있는 시점. 대부분의 프로그램 언어에서 정수식은 컴파일 시점에서 평가하고 변수식은 실시간(run time)에서 평가한다."
"컴파일 앤드 고, compile-and-go",,"원시 프로그램을 컴파일하여 기계어로 된 목적 프로그램으로 고친 후에 자동적으로 그 프로그램을 실행시키는 개발 환경을 서술하는 형용사. 프로그램의 컴파일, 연결 편집, 로딩(loading) 및 실행의 각 단계를 연속적으로 진행하는 조작 형태를 서술하는 말이다."
"컴패니언 스크린, companion screen",,"TV 방송 시청에 동반되어 이용되는 보조 기기. 이종 단말기에서 동일한 콘텐츠를 자유롭게 이용할 수 있는 엔스크린(N screen)의 한 종류이다. 스마트폰, 태블릿PC, PC가 대표적인 컴패니언 스크린 기기이다. TV와 IP망으로 연결하여 TV로 시청하는 방송을 컴패니언 스크린 기기와 공유하여 이용할 수 있다. 예를 들어, 시청자는 TV로 실시간 방송을 시청하면서 스마트폰으로는 컴패니언 스크린용 웹브라우저를 통해 방송 관련 정보, 방송에 나오는 가수의 영상(VOD), 음원(AOD) 등을 이용할 수 있다. 컴패니언 스크린 서비스는 UHD 방송 서비스 중 하나이다. 세컨드 스크린(second screen)이라고도 한다."
"컴포넌트 객체 모델, -客體-, Component Object Model, COM",,"미국 마이크로소프트사가 책정한 객체 간 통신 규약. COM과 같은 종류의 객체 간 통신 규약에는 객체 관리 그룹(OMG)이 책정한 공동 객체 요구 매개자 구조(CORBA)가 있지만 COM에는 CORBA와 같은 객체 계승의 개념은 없다. 이 때문에 COM으로 객체의 재이용이라 말하는 객체 지향의 이점은 누릴 수 없다. 복수 판(version)의 관리 기능 면에서 COM은 CORBA보다 뛰어나다. COM에서는 외부로부터 본 객체 시방을 ‘인터페이스’로 표시하며, COM 객체에서는 복수의 인터페이스를 사용하여 그 기능을 정의한다. 예를 들면, 객체 연계 매입(OLE)에서는 수십 개의 인터페이스가 정의되어 있고 그들 인터페이스의 조합에 의해서 COM 객체가 OLE의 어느 기능을 지원할 것인지를 결정한다. 마이크로소프트사는 OLE만 아니라 윈도즈 전반에 대해서 COM을 적용하려고 한다. 윈도즈 계열에 새로이 기능을 도입하는 경우 DLL(dynamic linking library) 형태로 제공하는 것이 보통이지만 앞으로는 COM으로 제공하게 된다."
"컴포넌트 기반 개발, -基盤開發, Component Based Development, CBD",,기존의 시스템 및 소프트웨어를 구성하고 있는 컴포넌트를 조립해서 하나의 새로운 애플리케이션을 만드는 소프트웨어 개발 방법론. 소프트웨어를 완제품으로 개발하던 기존 방식과 달리 부품 역할을 하는 소프트웨어 컴포넌트를 각 기능별로 개발하고 각자에 필요한 것을 선택하여 조립함으로써 소프트웨어 개발에 드는 노력과 시간을 절약할 수 있다.
"컴포넌트 부호화 방식, -符號化方式, Component Encoding, CE",,"컴포넌트 TV 신호를 디지털 부호화할 때의 국제 표준 방식. 휘도 신호(Y)와 2개의 색차(R-Y와 B-Y) 신호의 표본화 주파수비를 4:2:2로 하여 이렇게 부른다. 이 부호화 방식은 1982년 ITU-R가 권고 601(4:2:2 컴포넌트 부호화 방식)로 정했고, 국제적으로 통일된 방송국의 스튜디오에 사용된 고품질의 디지털 TV 신호에 대한 규격이다. 양자화 비트 수는 Y 신호, R-Y 신호, B-Y 신호 중 어느 것이나 모두 8비트이다. 표본화 주파수는 Y 신호가 13.5MHz이고 R-Y 신호와 B-Y 신호는 Y 신호의 절반인 6.75MHz이다. 따라서 영상 데이터의 전송 속도는 216Mbps가 된다. 컴포넌트의 NTSC 방식에서는 색 부반송파 주파수(약 3.58MHz)의 4배인 14.32MHz로 표본화하는 것이 많지만 권고 601에서는 13.5MHz가 선택되었다. 그 이유는 ITU-R 601이 NTSC 방식과 PAL 방식 양쪽을 포괄하는 규격으로 양쪽 방식의 수평 주사선 주파수의 최소 공배수인 2.25MHz의 6배가 됨에 따라 양쪽 방식으로의 변환이 쉽게 하기 위해서다."
"컴포넌트 비디오, component video",,"루미넌스, 크로미넌스, 각 색상 등 비디오 신호를 구성하는 각 요소를 독립된 채널로 전송되는 비디오 전송 방식. YUV 방식에서 Y는 휘도, U는 청색 성분-Y정보, V는 적색 성분-Y정보이며, 컴퓨터 모니터에서 주로 사용되는 RGB 방식은 R(적), G(록), B(청) 3색상이며, 이들을 각각 독립된 채널로 전송한다. 채널이나 대역을 많이 차지하는 반면에 엔코드와 디코드 등의 채널 조합·분리 과정이 필요 없어 화질이 우수하다."
"컴포넌트 비디오 신호, -信號, Component Video Signals",,"1개의 휘도 신호(Y)와 2개의 색차 신호(Cr, Cb)로 구성된 영상 신호. 휘도 신호(Y)와 색차 신호(C)가 분리되어 전송되므로 복합 비디오 신호에 비해 휘도 신호와 색차 신호 상호 간섭에 의한 화질 열화가 적어 고화질의 영상 전송이 가능하다."
"컴포넌트 색 신호, -色信號, component color signal",,"업무용 비디오 기기 등에 사용되는 색 화상 신호. 빛의 파장에 대해서 반응하는 인간의 색 감각에 맞추어서 RGB (적/녹/청) 3원색의 신호로부터 밝기를 나타내는 휘도 신호(Y 신호)를 합성하고 RGB의 색 정보를 Y 신호와 2개의 색차 신호 R-Y/B-Y로 변환하여 표현하는 방식이다. 일반용 비디오 기기나 컬러 텔레비전에 사용되는 복합 색 신호(composite color signal)는 휘도 신호의 일부에 색 신호(C 신호)를 합성하기 때문에 녹화/재생을 할 때에 Y 신호와 C 신호의 분리/합성의 변환 작업이 필요하나 컴포넌트 신호는 Y 신호, 색차 신호 R-Y 및 B-Y의 신호를 3개의 채널로 따로따로 전송하기 때문에 화질의 열화가 잘 일어나지 않는다. Y 신호를 광대역으로 전송함으로써 색 정보를 색차 신호의 형태로 효율적으로 전송할 수 있다."
"컴포넌트 서버, component server",,"교환할 수 있는 소프트웨어 부품 단위로 조합해서 이용되는 서버(소프트웨어). 소프트웨어 부품이라고도 한다. 컴포넌트란 복수의 객체(데이터베이스와 데이터베이스의 조작으로 구성하는 것) 집합체로서, 이들 객체가 연계하고 있는 1개의 기능을 실현한다. 부품을 짜맞추는 것처럼 필요에 따라 이용자가 컴포넌트 소프트웨어를 조합해서 이용할 수 있다. 컴포넌트 기술을 이용한 대표적인 것으로는 COM(Component Object Model)과 코바(CORBA) 서비스, 기업 자바빈(EJB) 등이 있다. 이들 3개 기술은 컴포넌트의 인터페이스와 실장 기술을 분리하고, 인터페이스를 기술(記述) 수단으로 이용하는 것 등의 공통점이 있다. 또 COM, CORBA, EJB의 어느 것이나 트랜잭션 관리, 보안 및 디렉터리 등의 기능을 가진 미들웨어를 사용하므로 분산 객체 환경을 실현한다."
"컴포넌트웨어, componentware",동의어 : 부품웨어,"표준 사양의 재사용 가능한 프로그램 모듈을 조립하여 새로운 프로그램을 개발하는 기법, 또는 그러한 개발 기법이 사용될 수 있는 프로그램 작성 도구. 프로그램 모듈을 아이콘 등 눈으로 볼 수 있는 형태로 화면에 표시, 그 모듈들을 마우스 등을 사용하여 관계를 맺어 줌으로써 응용을 작성한다. 프로그램 개발/생산과 유지/보수의 향상을 기대할 수 있으며, 같은 프로그램 모듈을 많은 사용자가 사용함으로써 프로그램 품질을 향상시킬 수 있다. 예로, 마이크로소프트사의 프로그램 간 연계 기능인 액티브엑스(ActiveX, (구)OLE)이다. ActiveX의 사양에 준거한 컴포넌트웨어를 ActiveX Control이라고 한다. 이 밖에 선 마이크로시스템즈사가 개발한 자바 애플릿(Java applet)이 있다."
"컴퓨터, computer",,"①1개 이상의 처리 장치와 주변 기기로 구성되며, 내부에 저장된 프로그램에 의해 제어받고, 산술 연산이나 논리 연산과 같은 여러 종류의 실질적인 계산 작업을 수행할 수 있는 장치. ②정보를 입력하여 그 정보를 정해진 과정대로 처리하고 그 결과를 제공할 수 있는 기기. 구성 요소는 입출력 장치, 기억 장치, 연산 장치, 제어 장치이다."
"컴퓨터 계열, -系列, computer family",,특정 컴퓨터 시스템의 연속적 세대를 이루는 컴퓨터들의 집합체. 이 컴퓨터들은 유사한 경향이 있으나 동일한 구조를 갖지는 않는다.
"컴퓨터 관리, -管理, computer management",,"컴퓨터의 효율적인 사용을 위해 훌륭한 시스템 설계, 좋은 프로그램 작성, 정확한 데이터 투입, 출력 데이터의 정밀도 유지, 완전한 작업 관리 등을 하는 것."
"컴퓨터 관리 수업, -管理授業, Computer Managed Instruction, CMI",,"교사가 컴퓨터를 통해 수업에 필요한 정보를 보관하고 관리하는 것. 학습 계획 작성, 성적 관리, 진로 교육, 교육 계획, 교재 개발 등에 컴퓨터를 이용한다."
"컴퓨터 구조, -構造, computer structure",,"주어진 정보 데이터를 처리하기 위해 크게 입력 장치, 기억 장치, 연산 장치, 제어 장치, 출력 장치 등 5가지 단위로 이루어진 컴퓨터의 구조. 여기서 기억 장치와 연산 장치, 제어 장치를 묶어 중앙 처리 장치(CPU)라고 한다."
"컴퓨터 구조, -構造, computer architecture",,"일반적으로 소프트웨어에 대한 또는 소프트웨어에서 본 하드웨어의 논리 규격. ‘architecture’란 용어를 최초로 사용한 것은 IBM/7030이며, 이때의 정의는 ‘사용자가 요구하는 것을 컴퓨터가 잘 받아들이도록 하기 위한 설계 기술’이었다."
"컴퓨터 그래픽스, Computer Graphics, CG",,"컴퓨터를 이용하여 도형이나 화상 등의 그림 데이터를 생성/조작/출력할 수 있도록 하는 데 관련된 방법의 총칭. 컴퓨터의 응용 분야에서 매우 큰 비중을 차지하고 있으며, 문자와 숫자로 표현된 정보를 알기 쉽게 나타내거나 컴퓨터에 의한 설계, 인간과 컴퓨터 사이의 인터페이스, 컴퓨터 미술 등 많은 분야에 이용되고 있다."
"컴퓨터 그래픽스 메타파일, Computer Graphics Metafile, CGM",,"국제 표준인 도형 핵심 시스템(GKS: Graphical Kernel System)으로 생성된 도형 데이터를 다른 기종 간에 교환하거나 재생하는 것을 목적으로 정의된 표준적인 파일 형식. 출력 기본 요소(output primitive)나 속성의 기술(記述) 방법, 표현 형식 등이 규정되어 있다. CGM은 디스크에 기록되거나 출력 장치에 전송될 수 있다. CGM은 1987년 ISO 8632로 국제 표준화되었다. &nbsp;"
"컴퓨터 그래픽스 인터페이스, Computer Graphics Interface, CGI",,"컴퓨터 시스템을 그래픽스 기능(도형 처리 기능)을 수행하는 모니터, 인쇄기, 플로터 등의 장치에 접속하여 사용하는 표준화된 방법을 가리키는 용어. 즉, 컴퓨터 시스템에서 실행되는 응용 프로그램에서 이들 그래픽스 장치를 사용하여 도형 정보를 출력할 수 있도록 도형 정보를 생성, 편집, 출력하는 방법 등을 정의하고 있는 표준적인 정보 교환 방법을 말한다."
